cluster_id,text,suggested_label,target,reason,self_consistency,fact_match,misweighted,hallucinated_context
a732451dae04_s010,"User CMH0776 performed standard baseline activities during week 2010-W27, utilizing 1 workstation with logon hours spanning between hour 7 and hour 8.",Grounded,1.0,"All numerical statements in the sentence match the provided facts exactly: 1 workstation used, earliest logon hour 7, and latest logon hour 8.",0.1,1.0,0.0,1.0
c2d3fa0d67a6_s016,The elevation to 20 visits to job-search sites by CRE2652 appears consistent with personal employment research rather than malicious intent.,Grounded,1.0,"The numeric claim of 20 visits to job-search sites perfectly matches evidence fact F001, and there are no causal violations or unsupported numeric statements.",0.2,1.0,0.0,0.0
401c1e19a8c3_s012,Contextual logs indicate user AAS3428 operated across 2 distinct workstations with 14 logon events and 1 file operation throughout week 2011-W01.,Grounded,1.0,"All numerical values mentioned (2 distinct workstations, 14 logon events, and 1 file operation) precisely match the provided context facts without any ungrounded causal claims.",0.2,1.0,0.0,0.0
3c6c2f072119_s001,"During week 2010-W11, user BYF3784 triggered rule R4 by recording 17 visits to job-search sites.",Grounded,1.0,The sentence accurately reflects the evidence fact of 17 visits to job-search sites without hallucinating or misattributing numbers or causality.,1.0,1.0,0.0,0.0
8c4d6088b9a2_s002,"User AFB3228 typically averaged 38 visits to job-search sites, while peers in the same role averaged 8.50 visits to job-search sites across 366 peers.",Not Grounded,0.0,"The sentence introduces ungrounded numbers and statistics (38 visits, peer average of 8.50 visits, and 366 peers) that do not exist in the provided facts.",0.8,1.0,0.0,1.0
bb51c7cb5508_s003,"DBC3871 maintained normal baseline behaviors in other areas during week 2010-W20, including logging 26 file operations against an established typical baseline of 26.50 file operations.",Not Grounded,0.0,The baseline value of 26.50 file operations is not present in the provided facts.,0.2,1.0,0.0,1.0
624e7fc81b67_s010,The job-search site visit volume of 39 by CBC3175 also surpassed the peer group average of 4.50 visits across 100 HardwareEngineer peers.,Not Grounded,0.0,"The sentence references a peer group average of 4.50 visits and a peer group of 100 HardwareEngineer peers, neither of which appears in the provided evidence or context facts.",0.2,1.0,0.0,1.0
223f7e9b0460_s001,"User APP1054 generated an alert in week 2010-W27 by logging 17 visits to job-search sites, which is far above the recent typical baseline of 0 visits for user APP1054.",Not Grounded,0.0,"The sentence mentions a 'recent typical baseline of 0 visits for user APP1054', which is not supported or present in the provided facts.",1.0,1.0,0.0,1.0
84188b95d3b5_s009,Anomaly rule R5 flagged user DBC3871 in week 2010-W40 after user DBC3871 reached 570 web requests.,Grounded,1.0,"The numeric claim of 570 web requests perfectly matches the evidence fact F001, and no unsupported causal links are made to context facts.",0.4,0.6666666666666666,0.0,0.0
2959bac1247d_s006,"Other metrics for user BCS1604 remained normal during week 2010-W42, including 0 weekend logons and 0 removable device connections for user BCS1604.",Grounded,1.0,"The sentence mentions 0 weekend logons and 0 removable device connections, which match CONTEXT FACTS F004 (logons at the weekend = 0.0) and F007 (removable device connections = 0.0) without any unsupported causal claims.",0.2,1.0,0.0,1.0
40c1ded6454e_s004,BHD2088 conducted logons across 2 distinct workstations and 6 days with recorded activity between hour 8 and hour 14 without exceeding baseline expectations.,Grounded,1.0,"All numeric values in the sentence (2 distinct workstations, 6 days with recorded activity, hour 8, and hour 14) are perfectly consistent with the provided context facts, and no unsupported causal links are claimed.",0.5,0.8333333333333334,1.0,1.0
5e01cf310794_s008,"CAR2900 logged activity on 5 days from 1 workstation, with earliest logons at hour 8 and latest logons at hour 9.",Grounded,1.0,"All claims in the sentence correspond directly to the provided facts: activity on 5 days (F006), 1 workstation (F005), earliest logon at hour 8 (F007), and latest logon at hour 9 (F008).",0.1,0.8333333333333334,1.0,0.0
d780ad68d523_s008,"While user BCZ1345 deviated from a personal baseline of 0 job-search visits, 10 job-search visits by user BCZ1345 constitutes relatively thin evidence of severe risk.",Not Grounded,0.0,The sentence claims a 'personal baseline of 0 job-search visits' which is not supported or present anywhere in the provided facts.,0.5,1.0,0.0,1.0
fef2f2070711_s020,"User ABK3081 maintained normal behavior in other areas, generating 15 logon events, using 2 distinct workstations, and completing 0 file operations during week 2010-W27.",Grounded,1.0,"All stated numeric claims (15 logon events, 2 distinct workstations, 0 file operations) are completely supported by the provided facts, and no unsupported causal links are made.",0.2,1.0,0.0,1.0
aa512a2934e9_s005,"CJC1433 performed 21 file operations and 15 removable device connections during week 2010-W44, both of which fall within CJC1433's normal historical parameters.",Grounded,1.0,"The numbers for file operations (21) and removable device connections (15) accurately match the context facts F003 and F004, and no invalid causal claims are made.",0.9,0.6666666666666666,1.0,1.0
b4ce2baa3e04_s012,"Other metrics for user AFB3228 in week 2010-W42, such as 0 visits to leak-publication sites and 1 distinct workstation used, were completely normal.",Grounded,1.0,"The numeric values in the sentence (0 visits to leak-publication sites, 1 distinct workstation used) match the provided context facts (F006 and F009) exactly, and no invalid causal relationships or hallucinated numbers are present.",0.3,1.0,0.0,1.0
c7aa8f07d8ed_s015,"Aside from 13 file operations, CJH2330 demonstrated typical activity including 972 web requests and 6 logon events across 6 days.",Grounded,1.0,"All numerical claims in the sentence (13 file operations, 972 web requests, 6 logon events, and 6 days) accurately reflect the provided facts without ungrounded causal links.",0.1,1.0,0.0,1.0
89710ddb3d46_s004,"User AAG3799 maintained otherwise standard behavior with 64 distinct web domains visited, 1 workstation used, and 5 active days during week 2010-W33.",Grounded,1.0,"All numeric values in the sentence (64 distinct web domains visited, 1 workstation used, and 5 active days) accurately match the context facts without unsupported causal claims.",0.4,1.0,1.0,0.0
34c4b9c63dce_s001,"During the week of 2010-W22, user DBB3846 logged 15 visits to job-search sites, which triggered rule R4 for atypical job-search browsing.",Grounded,1.0,The sentence accurately reflects the evidence fact of 15 visits to job-search sites and does not make unsupported causal claims involving context facts.,1.0,1.0,0.0,0.0
be49559b9c23_s001,"During week 2010-W07, CBM1814 recorded 20 visits to job-search sites, exceeding CBM1814's typical baseline of 4.50 visits and the peer typical value of 1 visit across 85 peers.",Not Grounded,0.0,"The sentence references ungrounded baseline metrics and peer comparisons (baseline of 4.50 visits, peer typical value of 1 visit, and 85 peers) that are not present in the provided facts.",1.0,1.0,0.0,1.0
4ea21e74210a_s009,The evidence for potential risk appears thin because 665 web requests is only moderately above the usual 570 web requests recorded by user CMM0764.,Not Grounded,0.0,"The sentence introduces the number 570 for 'usual web requests' and the username CMM0764, neither of which appears in the provided evidence or context facts.",0.5,1.0,0.0,1.0
bc220a20a18b_s010,"The recorded count of 14 file operations represents the sole evidence flagged for CKB0596, reflecting only a minor variance above baseline work.",Grounded,1.0,"The sentence correctly references the 14 file operations as the sole piece of evidence, matching the provided facts without introducing ungrounded causal claims or hallucinated numerical values.",0.5,1.0,0.0,1.0
5e145cddcf7f_s009,The security evidence against user BLB1876 remains light since only web requests were elevated above typical levels.,Grounded,1.0,"The sentence accurately reflects that web requests is the sole elevated evidence anomaly among the recorded activity metrics, with no incorrect causal attribution or hallucinated numbers.",1.0,1.0,0.0,1.0
2263dad5c9b9_s004,The increase to 31 file operations represents a minor overall deviation that likely reflects standard sales duties performed by DBH1596.,Grounded,1.0,"The sentence references 31 file operations, which accurately reflects fact F001 (value: 31.0), and contains no incorrect causal claims or hallucinated numerical values.",0.4,1.0,0.0,0.0
5f61751437c5_s004,"Because 26 file operations represents a relatively small absolute total, CIY1654's file activity may simply be minor operational variance.",Grounded,1.0,"The number of file operations (26) accurately reflects fact F001, and the sentence does not introduce any ungrounded facts or invalid causal claims between context facts and evidence facts.",0.8,1.0,0.0,0.0
7cc40923c4fd_s015,User ACG3819 also made 0 visits to cloud-storage sites while working across 6 days on 1 workstation.,Grounded,1.0,"All facts and numbers mentioned in the sentence (0 visits to cloud-storage sites, 6 days with activity, and 1 workstation) match the provided context facts accurately without improper causal claims.",0.1,1.0,1.0,0.0
b4a2b7f6e2b9_s008,User CKB3645 performed 30 file operations across 5 days with recorded activity on 1 distinct workstation during week 2010-W37.,Grounded,1.0,"All numeric values in the sentence (30 file operations, 5 days with recorded activity, 1 distinct workstation) precisely match the provided context facts without any ungrounded causal assertions.",0.2,1.0,0.0,0.0
