cluster_id,signal_id,user,period,malicious,rules,n_samples,n_variants,representative_text,evidence_facts,context_facts,suggested_label,suggested_rationale,suggestion_conflict,label,notes
fbeada0bdaed_s004,fbeada0bdaed,JMF3362,2011-W05,no,R4,6,6,"Specifically, she visited job-search sites 32 times, which is significantly above her typical range of 16 and above the peer range of 3 among 80 peers in this role.",F001 visits to job-search sites=32 [own~16 max34] [peer~3 n80],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=7 [own~6 max20] [peer~1 n80] ; F004 distinct web domains visited=72 [own~71.50 max85] [peer~58 n80] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n80] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n80] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,grounded,
fbeada0bdaed_s001,fbeada0bdaed,JMF3362,2011-W05,no,R4,5,5,"JMF3362, a salesman in the RegionalSales team, had an unusual week in terms of their browsing habits.",F001 visits to job-search sites=32 [own~16 max34] [peer~3 n80],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=7 [own~6 max20] [peer~1 n80] ; F004 distinct web domains visited=72 [own~71.50 max85] [peer~58 n80] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n80] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n80] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,grounded,
fbeada0bdaed_s002,fbeada0bdaed,JMF3362,2011-W05,no,R4,4,5,"The most notable anomaly is their visit to job-search sites, with 32 visits this week, which is significantly higher than their typical 16 visits and above the average of 3 visits among peers in the same role.",F001 visits to job-search sites=32 [own~16 max34] [peer~3 n80],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=7 [own~6 max20] [peer~1 n80] ; F004 distinct web domains visited=72 [own~71.50 max85] [peer~58 n80] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n80] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n80] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,grounded,
fbeada0bdaed_s005,fbeada0bdaed,JMF3362,2011-W05,no,R4,4,4,"Joan Martina Fulton, a salesman in the Regional Sales team, has triggered an anomaly detection rule due to her unusual browsing activity.",F001 visits to job-search sites=32 [own~16 max34] [peer~3 n80],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=7 [own~6 max20] [peer~1 n80] ; F004 distinct web domains visited=72 [own~71.50 max85] [peer~58 n80] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n80] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n80] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,Misweighted,"Main clause uses causal language and cites context-only fact (F006), not an evidence fact. Rule 4 fired.",,grounded,
fbeada0bdaed_s003,fbeada0bdaed,JMF3362,2011-W05,no,R4,3,3,This suggests that JMF3362 may be exploring job opportunities outside of their typical browsing patterns.,F001 visits to job-search sites=32 [own~16 max34] [peer~3 n80],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=7 [own~6 max20] [peer~1 n80] ; F004 distinct web domains visited=72 [own~71.50 max85] [peer~58 n80] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n80] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n80] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,Unverifiable,Sentence contains speculative/hedge language ('may be'); neither matches nor contradicts any fact; rule 5 fired.,,unverifiable,
fbeada0bdaed_s006,fbeada0bdaed,JMF3362,2011-W05,no,R4,3,4,This suggests that her browsing behavior is atypical for her role and may warrant further investigation.,F001 visits to job-search sites=32 [own~16 max34] [peer~3 n80],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=7 [own~6 max20] [peer~1 n80] ; F004 distinct web domains visited=72 [own~71.50 max85] [peer~58 n80] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n80] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n80] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,unverifiable,
fbeada0bdaed_s007,fbeada0bdaed,JMF3362,2011-W05,no,R4,1,1,This anomaly suggests that Fulton may be exploring job opportunities outside of her usual job search habits.,F001 visits to job-search sites=32 [own~16 max34] [peer~3 n80],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=7 [own~6 max20] [peer~1 n80] ; F004 distinct web domains visited=72 [own~71.50 max85] [peer~58 n80] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n80] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n80] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,Unverifiable,Sentence contains speculative/hedge language ('may be'); neither matches nor contradicts any fact; rule 5 fired.,,unverifiable,
fbeada0bdaed_s008,fbeada0bdaed,JMF3362,2011-W05,no,R4,1,1,This unusual behavior is the primary evidence for the triggered rules.,F001 visits to job-search sites=32 [own~16 max34] [peer~3 n80],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=7 [own~6 max20] [peer~1 n80] ; F004 distinct web domains visited=72 [own~71.50 max85] [peer~58 n80] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n80] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n80] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,grounded,
fbeada0bdaed_s009,fbeada0bdaed,JMF3362,2011-W05,no,R4,1,1,This spike in job-search activity is the primary evidence that triggered the detection rule.,F001 visits to job-search sites=32 [own~16 max34] [peer~3 n80],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=7 [own~6 max20] [peer~1 n80] ; F004 distinct web domains visited=72 [own~71.50 max85] [peer~58 n80] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n80] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n80] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,grounded,
fd27f4a6bc44_s001,fd27f4a6bc44,NEB0371,2010-W37,no,R4,10,10,"NEB0371's week 2010-W37 shows a notable spike in browsing to job-search sites, with 55 visits, significantly above their typical range of 22.50 and well beyond what their peers in the same role (average of 1 across 79 peers) experienced this week.",F001 visits to job-search sites=55 [own~22.50 max85] [peer~1 n79],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=0 [own~0 max0] [peer~1 n79] ; F004 distinct web domains visited=72 [own~65.50 max76] [peer~71 n79] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n79] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n79] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,grounded,
fd27f4a6bc44_s002,fd27f4a6bc44,NEB0371,2010-W37,no,R4,4,4,This unusual activity is the primary evidence for the triggered rule [R4].,F001 visits to job-search sites=55 [own~22.50 max85] [peer~1 n79],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=0 [own~0 max0] [peer~1 n79] ; F004 distinct web domains visited=72 [own~65.50 max76] [peer~71 n79] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n79] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n79] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,grounded,
fd27f4a6bc44_s004,fd27f4a6bc44,NEB0371,2010-W37,no,R4,4,4,The UEBA system flagged NEB0371's activity for the week of 2010-W37 due to atypical browsing behavior.,F001 visits to job-search sites=55 [own~22.50 max85] [peer~1 n79],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=0 [own~0 max0] [peer~1 n79] ; F004 distinct web domains visited=72 [own~65.50 max76] [peer~71 n79] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n79] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n79] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,Misweighted,"Main clause uses causal language and cites context-only fact (F006), not an evidence fact. Rule 4 fired.",,grounded,
fd27f4a6bc44_s003,fd27f4a6bc44,NEB0371,2010-W37,no,R4,2,3,"This week's activity for Nissim Emmanuel Baird, an Administrative Assistant in the Sales and Marketing department, triggered rule R4 due to atypical browsing behavior.",F001 visits to job-search sites=55 [own~22.50 max85] [peer~1 n79],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=0 [own~0 max0] [peer~1 n79] ; F004 distinct web domains visited=72 [own~65.50 max76] [peer~71 n79] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n79] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n79] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,Misweighted,"Main clause uses causal language and cites context-only fact (F006), not an evidence fact. Rule 4 fired.",,grounded,
fd27f4a6bc44_s005,fd27f4a6bc44,NEB0371,2010-W37,no,R4,2,2,This anomaly suggests that NEB0371 may be engaging in job-search activity that is not typical for their role as an Administrative Assistant in the SalesAndMarketing_Commercial functional unit.,F001 visits to job-search sites=55 [own~22.50 max85] [peer~1 n79],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=0 [own~0 max0] [peer~1 n79] ; F004 distinct web domains visited=72 [own~65.50 max76] [peer~71 n79] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n79] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n79] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,Unverifiable,Sentence contains speculative/hedge language ('may be'); neither matches nor contradicts any fact; rule 5 fired.,,unverifiable,
fd27f4a6bc44_s006,fd27f4a6bc44,NEB0371,2010-W37,no,R4,2,2,"This is also far above the average for peers in the same role, which is 1 visit.",F001 visits to job-search sites=55 [own~22.50 max85] [peer~1 n79],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=0 [own~0 max0] [peer~1 n79] ; F004 distinct web domains visited=72 [own~65.50 max76] [peer~71 n79] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n79] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n79] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,grounded,
fd27f4a6bc44_s007,fd27f4a6bc44,NEB0371,2010-W37,no,R4,1,1,The lack of visits to leak-publication sites and cloud-storage sites suggests that this anomaly is specific to job-search activity.,F001 visits to job-search sites=55 [own~22.50 max85] [peer~1 n79],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=0 [own~0 max0] [peer~1 n79] ; F004 distinct web domains visited=72 [own~65.50 max76] [peer~71 n79] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n79] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n79] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,grounded,
fd27f4a6bc44_s008,fd27f4a6bc44,NEB0371,2010-W37,no,R4,1,1,"This excessive activity on job-search sites suggests that Nissim's usual behavior may not be typical for their role, warranting further investigation.",F001 visits to job-search sites=55 [own~22.50 max85] [peer~1 n79],F002 visits to leak-publication sites=0 [own~0 max0] ; F003 visits to cloud-storage sites=0 [own~0 max0] [peer~1 n79] ; F004 distinct web domains visited=72 [own~65.50 max76] [peer~71 n79] ; F005 distinct workstations used=1 [own~1 max1] [peer~1 n79] ; F006 days with recorded activity=5 [own~5 max5] [peer~5 n79] ; F007 hour of earliest logon in the week=7 ; F008 hour of latest logon in the week=8,,"No rule fired: no unmatched numbers, no speculative language, no causal-context pattern, and no clear evidence-gloss assertion; needs full manual judgement.",,unverifiable,
ff6998ce0b84_s001,ff6998ce0b84,GDH2500,2010-W46,no,R5,7,10,"GDH2500's (Gregory Dustin Hobbs) week 2010-W46 has been flagged due to an unusual spike in web requests, with 665 requests this week, far exceeding their typical range of 475 and above the average of their same-role peers (475).",F001 web requests=665 [own~475 max570] [peer~475 n366],F002 logon events=15 [own~12.50 max16] [peer~5 n366] ; F003 file operations=17 [own~15 max33] [peer~0.50 n366] ; F004 removable device connections=58 [own~44 max54] ; F005 distinct workstations used=2 [own~2 max3] [peer~1 n366] ; F006 days with recorded activity=7 [own~5.50 max7] [peer~5 n366] ; F007 hour of earliest logon in the week=2 ; F008 hour of latest logon in the week=23,Grounded,Main clause asserts evidence fact (F001) and all numbers trace to facts[]. Rule 1 fired.,,grounded,
